orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,final_disposition,source_mission
2.494170338,1.1221,863.7,2.42,1194.0,480.19,0.829,5569.0,CANDIDATE,KEPLER
6.491682808,4.301,7163.3,9.66,1062.0,301.54,1.107,6123.0,CONFIRMED,KEPLER
3.044770796,10.0134,1695.0,24.54,1076.0,317.36,0.753,5525.0,FALSE_POSITIVE,KEPLER
3.855603916,3.2179,16653.0,13.61,1212.0,508.65,1.046,6033.0,CONFIRMED,KEPLER
3.855599139,3.183,1030.9,3.57,1158.0,425.74,0.965,5936.0,FALSE_POSITIVE,KEPLER
38.47876629,5.04169,23530.0,13.26,484.0,13.01,0.879,5510.0,CONFIRMED,KEPLER
37.601661282,8.30604,59130.0,27.22,606.0,31.86,1.096,6140.0,FALSE_POSITIVE,KEPLER
3.314947362,1.8007,1398.2,3.94,1155.0,421.03,0.944,5609.0,CONFIRMED,KEPLER
6.71969089,3.0231,969.7,4.37,952.0,194.18,0.866,5931.0,FALSE_POSITIVE,KEPLER
39.6431552,6.5292,15664.0,10.98,472.0,11.74,0.9,5231.0,CONFIRMED,KEPLER
51.42598578,16.9422,66068.0,29.66,549.0,21.4,1.147,6257.0,FALSE_POSITIVE,KEPLER
21.80451611,3.4097,1144.9,2.6,543.0,20.48,0.708,5481.0,CONFIRMED,KEPLER
10.28194593,3.4366,1110.7,2.53,680.0,50.6,0.775,5196.0,CONFIRMED,KEPLER
18.11993039,4.2309,1506.9,2.95,563.0,23.77,0.775,5196.0,CONFIRMED,KEPLER
3.78402867,1.9012,426.1,1.7,949.0,191.78,0.775,5196.0,CONFIRMED,KEPLER
5.15448142,3.228,697.5,2.94,964.0,204.1,0.884,5431.0,CONFIRMED,KEPLER
33.80364366,11.4813,13494.0,20.7,745.0,72.71,1.796,5855.0,FALSE_POSITIVE,KEPLER
5.743469797,3.4412,1240.2,3.13,982.0,219.95,0.891,5897.0,CONFIRMED,KEPLER
39.4759093,2.968,1012.6,4.06,577.0,26.13,1.031,6225.0,CANDIDATE,KEPLER
19.974485239,4.23479,40293.0,26.56,700.0,56.84,0.997,6108.0,FALSE_POSITIVE,KEPLER
3.166353562,3.3129,1473.4,3.82,1273.0,621.92,0.998,6007.0,CONFIRMED,KEPLER
23.899634407,3.81881,20953.0,44.04,652.0,42.8,0.924,6192.0,FALSE_POSITIVE,KEPLER
3.388012244,2.6849,280.1,2.11,1315.0,705.93,1.25,5553.0,CONFIRMED,KEPLER
5.83909761,3.1915,273.6,2.06,1097.0,341.48,1.25,5553.0,CONFIRMED,KEPLER
1.620467654,2.1888,159.6,1.57,1681.0,1893.42,1.25,5553.0,CONFIRMED,KEPLER
10.6816951,3.605,307.8,2.3,897.0,152.75,1.25,5553.0,CONFIRMED,KEPLER
6.104849417,4.6912,2090.3,3.18,784.0,89.25,0.712,5085.0,CONFIRMED,KEPLER
3.578780566,2.91089,11382.0,10.43,1145.0,406.6,0.994,5524.0,CONFIRMED,KEPLER
3.187067566,3.119,1037.4,23.88,1079.0,319.76,0.811,5450.0,FALSE_POSITIVE,KEPLER
5.826657508,2.9183,1539.1,4.09,1013.0,248.57,1.06,5561.0,CONFIRMED,KEPLER
12.41216347,3.739,611.3,2.58,787.0,90.65,1.06,5561.0,CONFIRMED,KEPLER
18.74649011,3.895,796.8,3.05,686.0,52.38,1.06,5561.0,CONFIRMED,KEPLER
20.86021229,5.1937,1910.5,5.5,781.0,87.76,1.257,6035.0,CONFIRMED,KEPLER
42.63427848,6.1998,1719.3,5.22,615.0,33.82,1.257,6035.0,CONFIRMED,KEPLER
87.6476068,8.871,1009.6,4.0,484.0,12.94,1.257,6035.0,CONFIRMED,KEPLER
9.61731426,3.8692,234.0,1.94,1010.0,246.13,1.257,6035.0,CANDIDATE,KEPLER
9.467821474,2.4327,2237.0,2.13,407.0,6.47,0.458,3582.0,CONFIRMED,KEPLER
0.893040969,1.0981,741.7,1.24,893.0,151.14,0.458,3582.0,CONFIRMED,KEPLER
4.942783419,3.25346,11145.0,10.62,1008.0,244.42,0.978,5514.0,CONFIRMED,KEPLER
20.83426731,4.0454,988.4,2.74,595.0,29.62,0.88,5537.0,CONFIRMED,KEPLER
9.94602357,3.3862,994.5,3.12,807.0,100.34,1.013,5344.0,CONFIRMED,KEPLER
1.04562195,1.8955,213.0,1.45,1710.0,2031.84,1.013,5344.0,CONFIRMED,KEPLER
5.71462396,2.336,297.8,1.78,971.0,210.16,1.013,5344.0,CONFIRMED,KEPLER
102.9641952,15.735,1896.7,39.0,797.0,95.4,7.119,5047.0,FALSE_POSITIVE,KEPLER
8.14515981,5.073,446.8,3.43,1050.0,287.91,1.24,5896.0,CONFIRMED,KEPLER
18.9985279,4.529,430.7,43.17,792.0,93.03,1.24,5896.0,CONFIRMED,KEPLER
4.24439049,3.282,174.0,2.07,1305.0,686.99,1.24,5896.0,CONFIRMED,KEPLER
90.1240507,11.649,3020.3,7.12,485.0,13.09,1.215,6520.0,CANDIDATE,KEPLER
28.5742692,4.9427,824.9,2.32,538.0,19.83,0.812,5551.0,CONFIRMED,KEPLER
856.672115,23.144,858.1,3.87,242.0,0.81,1.309,6449.0,CANDIDATE,KEPLER
0.689210173,1.6169,195.0,1.32,1943.0,3362.71,0.954,5630.0,CANDIDATE,KEPLER
7.34373964,1.1784,574.4,1.84,839.0,117.5,0.762,5757.0,CONFIRMED,KEPLER
0.445277068,3.539,186.7,35.74,2562.0,10177.11,1.064,6167.0,FALSE_POSITIVE,KEPLER
0.379463865,0.86896,1973.3,59.56,3000.0,19256.81,1.783,5075.0,FALSE_POSITIVE,KEPLER
9.88047978,2.78458,18541.0,23.6,860.0,129.45,0.917,6113.0,FALSE_POSITIVE,KEPLER
4.6484156,38.1939,128.4,5.06,2259.0,6152.88,3.482,6980.0,FALSE_POSITIVE,KEPLER
17.512014768,1.8248,4511.7,13.66,804.0,98.77,1.132,6224.0,FALSE_POSITIVE,KEPLER
3.9886021,1.7376,673.5,34.39,3145.0,23135.72,13.652,4813.0,CANDIDATE,KEPLER
0.533059312,1.8621,1495.8,133.56,5862.0,277887.7,4.051,8523.0,CANDIDATE,KEPLER
0.525154153,2.1441,747.5,23.61,2073.0,4391.51,0.846,5582.0,FALSE_POSITIVE,KEPLER
1.303861044,4.0541,598.2,27.85,1610.0,1595.19,0.902,5758.0,FALSE_POSITIVE,KEPLER
0.73452496,6.7,22342.78794769226,102.53213331775262,882.139771102618,3211.976083143669,1.4917228281622412,5684.3263198851855,FALSE_POSITIVE,KEPLER
2.55549176,9.083,113.8,23.35,1312.0,701.68,0.901,5948.0,FALSE_POSITIVE,KEPLER
2.947376671,2.0911,433.2,403.59,2404.0,7903.84,2.234,8090.0,FALSE_POSITIVE,KEPLER
224.7789355,11.1899,3487.5,7.67,333.0,2.92,1.235,5873.0,CONFIRMED,KEPLER
0.890110752,0.8774,321.5,1.25,1372.0,838.42,0.711,4768.0,FALSE_POSITIVE,KEPLER
5.76573396,2.924,248.0,7.47,1964.0,3518.78,4.434,5772.0,FALSE_POSITIVE,KEPLER
7.42608123,3.6379,443.3,2.47,1037.0,273.78,1.176,6049.0,CONFIRMED,KEPLER
15.9868932,4.158,178.5,1.62,803.0,98.51,1.176,6049.0,CONFIRMED,KEPLER
0.73094589,4.32,250.2,17.12,1922.0,3248.17,0.848,5901.0,FALSE_POSITIVE,KEPLER
18.92537246,3.9835,640.9,13.92,1171.0,443.58,4.885,4941.0,CONFIRMED,KEPLER
0.933749106,4.256,186.2,3.22,2863.0,15822.49,2.188,6215.0,FALSE_POSITIVE,KEPLER
2.037440623,3.442,118.6,1.19,1572.0,1448.05,1.015,6253.0,FALSE_POSITIVE,KEPLER
129995.7784,9.408,1474.9,2.99,25.0,0.0,0.726,4500.0,CANDIDATE,KEPLER
31.5925809,13.566,145.1,1.78,688.0,53.09,1.487,5676.0,CONFIRMED,KEPLER
17.157236,11.284,110.4,1.55,844.0,119.87,1.487,5676.0,CONFIRMED,KEPLER
1.97376085,1.82542,30222.0,8.78,753.0,76.1,0.503,3807.0,CONFIRMED,KEPLER
13.118962443,4.3045,372.2,8.25,1768.0,2310.43,4.24,7221.0,CANDIDATE,KEPLER
4.618767792,5.9957,4399.1,7.48,1170.0,442.78,1.033,6013.0,FALSE_POSITIVE,KEPLER
7.82187328,3.8417,42.2,2.78,2101.0,4601.71,4.24,7221.0,CANDIDATE,KEPLER
53.5057611,10.5616,195.6,2.52,675.0,49.16,1.762,6247.0,CANDIDATE,KEPLER
2.785821236,3.5599,68.9,1.69,1784.0,2388.98,1.733,6202.0,CONFIRMED,KEPLER
52.56901867,6.7507,26900.0,78.54,737.0,69.62,1.717,7240.0,FALSE_POSITIVE,KEPLER
3.411758679,3.158,570.6,14.71,684.0,51.85,0.561,3995.0,FALSE_POSITIVE,KEPLER
0.525426427,1.0801,324.6,1.45,2069.0,4349.62,0.802,5791.0,FALSE_POSITIVE,KEPLER
1.269091415,1.4647,340.9,1.41,1331.0,740.47,0.766,5041.0,CONFIRMED,KEPLER
2.853133997,1.465,277.1,1.36,1016.0,251.77,0.766,5041.0,CONFIRMED,KEPLER
6.79685353,3.1702,393.1,2.01,985.0,222.91,0.97,6061.0,CONFIRMED,KEPLER
8.667822346,4.9658,2121.9,67.37,1303.0,681.39,1.889,6266.0,FALSE_POSITIVE,KEPLER
1.475323222,2.3155,154.9,5.88,2740.0,13331.51,4.885,4941.0,CONFIRMED,KEPLER
4.15246118,2.5755,223.4,7.62,1941.0,3354.56,4.885,4941.0,CONFIRMED,KEPLER
6.7210783,7.46,22312.24948140325,102.51198855962345,862.9855275690961,2919.183294489998,1.5042285407349354,5693.779338090839,FALSE_POSITIVE,KEPLER
8.7348852,4.49,270.7,1.59,890.0,148.62,0.96,5982.0,CONFIRMED,KEPLER
10.26547688,3.733,399.6,1.81,770.0,83.13,0.853,5699.0,FALSE_POSITIVE,KEPLER
13.4471791,3.0454,1428.2,5.24,848.0,122.34,1.041,6276.0,CANDIDATE,KEPLER
3.305577989,2.5903,17971.0,25.89,1027.0,263.55,0.707,5534.0,FALSE_POSITIVE,KEPLER
4.800653901,9.0419,15304.0,16.91,1347.0,778.45,1.241,6715.0,FALSE_POSITIVE,KEPLER
15.06649901,5.9885,36348.0,56.44,932.0,177.96,1.626,5751.0,FALSE_POSITIVE,KEPLER
34.82008158,11.1711,18848.0,11.36,459.0,10.49,0.784,5114.0,FALSE_POSITIVE,KEPLER
0.651784374,2.0141,2779.3,33.65,2090.0,4500.59,1.061,5555.0,FALSE_POSITIVE,KEPLER
1.353771892,7.012,1349.1,430.99,4903.0,136609.48,15.76,4283.0,FALSE_POSITIVE,KEPLER
18.95491633,24.249,867.5,71.39,1139.0,397.48,2.534,6362.0,FALSE_POSITIVE,KEPLER
4.348866254,3.2797,625.6,2436.69,6421.0,401588.95,101.451,3598.0,FALSE_POSITIVE,KEPLER
47.93094546,2.6897,2144.4,68.02,905.0,158.41,1.938,8214.0,FALSE_POSITIVE,KEPLER
3.99751422,3.686,32.8,2.98,2203.0,5563.95,5.324,5066.0,FALSE_POSITIVE,KEPLER
1.592633181,5.5605,633.1,1.56,1053.0,290.51,0.651,4506.0,FALSE_POSITIVE,KEPLER
67.5923754,12.249,4158.1,12.1,588.0,28.2,1.744,6038.0,CONFIRMED,KEPLER
17.02902786,4.645,568.9,2.54,755.0,76.66,1.067,5839.0,CONFIRMED,KEPLER
6.84619236,3.529,246.8,1.67,1022.0,258.41,1.067,5839.0,CONFIRMED,KEPLER
67.8321638,7.358,507.8,2.39,476.0,12.14,1.067,5839.0,CONFIRMED,KEPLER
43.1312147,3.198,447.8,2.39,554.0,22.21,1.067,5839.0,CONFIRMED,KEPLER
1.224866441,1.7086,196.0,1.54,1741.0,2174.33,1.107,5553.0,CONFIRMED,KEPLER
37.8102649,8.733,570.3,2.33,566.0,24.27,0.973,6085.0,CONFIRMED,KEPLER
25.93406406,4.6142,414.5,2.48,695.0,55.1,1.225,5952.0,CONFIRMED,KEPLER
83.4463485,6.536,503.0,2.73,471.0,11.59,1.225,5952.0,CONFIRMED,KEPLER
7.04710032,2.926,400.9,25.2,986.0,223.84,1.068,5766.0,FALSE_POSITIVE,KEPLER
12.99204853,6.0175,270.6,2.03,866.0,132.94,1.242,5765.0,CONFIRMED,KEPLER
11.11620211,4.211,4843.9,8.96,853.0,125.21,0.996,6122.0,FALSE_POSITIVE,KEPLER
1.922861499,3.5734,1916.2,5.09,1392.0,884.12,0.911,5778.0,FALSE_POSITIVE,KEPLER
0.635445336,1.8592,2547.4,19.0,1177.0,451.42,0.55,3920.0,FALSE_POSITIVE,KEPLER
1.665784138,1.8946,2006.2,97.27,2636.0,11424.49,2.789,6261.0,FALSE_POSITIVE,KEPLER
55.6639167,23.546,3414.4,34.14,434.0,8.38,0.853,5587.0,FALSE_POSITIVE,KEPLER
52.09081627,8.6388,2894.1,7.14,592.0,29.07,1.324,6198.0,CONFIRMED,KEPLER
7.1548608,7.694,780.4,7.41,1482.0,1141.57,1.739,7443.0,FALSE_POSITIVE,KEPLER
4.28746668,1.5693,790.1,2.29,942.0,186.31,0.815,5296.0,CONFIRMED,KEPLER
2.002779769,2.231,260.5,1.42,1311.0,696.4,0.892,5346.0,FALSE_POSITIVE,KEPLER
8.18739443,3.0472,517.6,1.92,782.0,88.36,0.849,5251.0,CONFIRMED,KEPLER
76.0498163,7.158,445.9,1.75,372.0,4.53,0.849,5251.0,CONFIRMED,KEPLER
3.341799486,2.9254,178.2,1.67,1356.0,798.41,1.235,5873.0,CONFIRMED,KEPLER
3.3226948,3.568,78.7,15.33,3859.0,52428.3,16.959,5234.0,FALSE_POSITIVE,KEPLER
36.97708808,4.737,1269.9,38.6,602.0,31.08,1.239,5589.0,FALSE_POSITIVE,KEPLER
1.851409163,10.232,232.5,20.42,2154.0,5090.14,1.469,7117.0,FALSE_POSITIVE,KEPLER
1.303859704,2.8239,36.7,0.98,2393.0,7759.2,1.521,6802.0,FALSE_POSITIVE,KEPLER
145.5624926,5.4126,2931.6,40.15,387.0,5.33,1.095,6148.0,FALSE_POSITIVE,KEPLER
3.749105745,1.9826,182.6,1.68,1160.0,428.25,0.983,5751.0,CONFIRMED,KEPLER
11.08956602,6.2877,148.1,3.51,1422.0,965.62,2.867,6353.0,CONFIRMED,KEPLER
7.37290344,2.172,205.2,2.67,1004.0,240.11,1.07,5973.0,CANDIDATE,KEPLER
7.24476126,2.3145,58.0,0.65,837.0,116.02,0.874,5370.0,FALSE_POSITIVE,KEPLER
119.0624882,3.1188,5372.3,10.4,366.0,4.26,0.92,5697.0,CANDIDATE,KEPLER
8.70798309,2.4904,1419.6,2.01,543.0,20.59,0.554,4362.0,CONFIRMED,KEPLER
14.8623076,3.161,840.0,1.57,454.0,10.08,0.554,4362.0,CANDIDATE,KEPLER
4.17634276,2.335,531.5,1.23,694.0,54.8,0.554,4362.0,CONFIRMED,KEPLER
27.40229859,6.8491,747.5,3.63,734.0,68.46,1.324,6198.0,CONFIRMED,KEPLER
3.179267286,1.0246,200.9,1.21,1101.0,347.01,0.857,5511.0,CONFIRMED,KEPLER
10.38122447,2.715,801.5,2.18,672.0,48.37,0.78,5095.0,CONFIRMED,KEPLER
24.5709023,3.587,764.2,2.82,505.0,15.33,0.78,5095.0,CONFIRMED,KEPLER
81.221876,4.1135,9883.0,16.59,385.0,5.2,0.874,5619.0,FALSE_POSITIVE,KEPLER
0.817026268,2.0799,1145.5,2.92,1784.0,2386.13,0.874,5619.0,FALSE_POSITIVE,KEPLER
3.024092505,2.8021,7765.0,12.14,1489.0,1162.54,1.358,6063.0,CONFIRMED,KEPLER
5.670155713,0.9361,536.7,5.85,341.0,3.21,0.183,3337.0,FALSE_POSITIVE,KEPLER
1.022678654,1.3712,129.2,1.14,1734.0,2138.47,1.02,5366.0,CONFIRMED,KEPLER
12.10968709,6.3461,284.7,2.98,1005.0,240.8,1.458,6021.0,CONFIRMED,KEPLER
4.75796103,4.66,124.5,1.7,1372.0,835.65,1.458,6021.0,CONFIRMED,KEPLER
20.4972755,8.536,242.9,2.96,843.0,119.42,1.458,6021.0,CONFIRMED,KEPLER
13.55480534,2.288,48.3,0.62,679.0,50.41,0.874,5370.0,FALSE_POSITIVE,KEPLER
29.74454668,23.2842,66894.0,20.06,455.0,10.1,0.788,4889.0,FALSE_POSITIVE,KEPLER
14.15402428,4.47001,61625.0,53.25,777.0,86.13,1.037,5850.0,FALSE_POSITIVE,KEPLER
0.844786082,3.5289,2468.5,35.27,1864.0,2846.03,0.915,5705.0,FALSE_POSITIVE,KEPLER
0.848483947,1.4451,1907.4,32.11,1908.0,3117.82,0.936,5941.0,FALSE_POSITIVE,KEPLER
11.99097576,5.7401,2124.3,37.47,880.0,141.63,1.072,6110.0,FALSE_POSITIVE,KEPLER
53.5292702,5.668,1086.1,2.28,348.0,3.48,0.708,4736.0,CONFIRMED,KEPLER
0.393726813,2.95,564.6,24.17,2705.0,12661.53,1.031,6277.0,FALSE_POSITIVE,KEPLER
2.757584622,0.9267,563.1,1.01,615.0,33.79,0.424,3683.0,CONFIRMED,KEPLER
0.928310036,1.1899,376.2,1.16,1115.0,365.72,0.602,4109.0,CONFIRMED,KEPLER
13.48457668,5.0197,653.5,3.39,929.0,176.29,1.324,6198.0,CONFIRMED,KEPLER
31.8841473,6.122,910.0,3.7,563.0,23.82,0.974,5779.0,CONFIRMED,KEPLER
16.15811112,6.049,2319.8,86.13,660.0,44.83,0.874,5619.0,CANDIDATE,KEPLER
67.69213907,51.349,25457.0,175.98,1173.0,448.21,10.703,5355.0,FALSE_POSITIVE,KEPLER
12.06222962,2.0584,300.2,1.62,750.0,74.8,0.933,5547.0,CONFIRMED,KEPLER
9.93146307,5.678,398.6,2.41,931.0,177.83,1.22,5782.0,CONFIRMED,KEPLER
21.85362905,3.439,355.6,1.75,618.0,34.57,0.876,5830.0,CONFIRMED,KEPLER
8.19345065,5.234,115.4,1.74,1144.0,405.75,1.458,6021.0,CONFIRMED,KEPLER
19.97867,10.168,944.3,6.85,1351.0,788.02,1.895,9651.0,FALSE_POSITIVE,KEPLER
41.8059544,6.057,434.4,2.02,533.0,19.02,0.973,5907.0,CONFIRMED,KEPLER
15.45158184,2.406,85.3,2.02,1285.0,643.83,2.069,7839.0,FALSE_POSITIVE,KEPLER
89.698168533,5.5418,273110.0,102.08,554.0,22.33,1.583,6214.0,FALSE_POSITIVE,KEPLER
1.187352427,4.999,20703.0,67.35,2251.0,6067.3,1.489,6424.0,FALSE_POSITIVE,KEPLER
3.012476582,3.1424,1138.5,65.25,2371.0,7471.65,2.031,8601.0,FALSE_POSITIVE,KEPLER
4.77800306,2.7361,473.0,1.85,932.0,177.79,0.873,5192.0,CONFIRMED,KEPLER
7.814839231,3.0122,2010.3,5.33,903.0,156.74,0.931,5887.0,FALSE_POSITIVE,KEPLER
29.7452499,22.695,778.9,3.6,557.0,22.74,1.004,5334.0,FALSE_POSITIVE,KEPLER
5.32667299,3.4045,611.4,2.26,1007.0,242.97,0.921,5831.0,CONFIRMED,KEPLER
0.741057213,1.05299,1996.3,26.67,1730.0,2128.29,0.776,5496.0,FALSE_POSITIVE,KEPLER
2.988085455,3.68,802.8,21.81,1101.0,348.05,0.809,5497.0,FALSE_POSITIVE,KEPLER
2.783883492,2.4546,903.9,67.17,1934.0,3304.55,2.147,6028.0,FALSE_POSITIVE,KEPLER
0.393727296,3.02,903.5,23.05,2216.0,5746.51,0.808,5628.0,FALSE_POSITIVE,KEPLER
8.17242644,3.902,864.3,3.29,858.0,127.95,0.905,5705.0,CONFIRMED,KEPLER
1295.362215,28.297,8708.0,57.82,169.0,0.19,1.048,5609.0,CANDIDATE,KEPLER
13.0607936,3.215,236.6,1.45,734.0,68.66,0.876,5830.0,CONFIRMED,KEPLER
4.2989201,2.747,237.6,2.12,1046.0,283.62,0.986,5300.0,CANDIDATE,KEPLER
25.9518461,14.581,1058.5,22.32,521.0,17.37,0.796,5372.0,FALSE_POSITIVE,KEPLER
25.9518536,14.755,2017.9,24.6,494.0,14.09,0.742,5198.0,FALSE_POSITIVE,KEPLER
5.68628739,17.573,5559.7,4.5,1059.0,297.81,0.956,6052.0,FALSE_POSITIVE,KEPLER
15.663886949,2.4775,5144.4,27.36,1060.0,298.77,2.221,5996.0,FALSE_POSITIVE,KEPLER
4.020628573,4.4085,20901.0,16.94,1232.0,543.92,1.033,6210.0,FALSE_POSITIVE,KEPLER
5.714817603,3.14126,12295.0,9.29,943.0,187.27,0.842,5695.0,CANDIDATE,KEPLER
185.02288222,4.87326,43547.0,49.82,379.0,4.89,1.367,6025.0,FALSE_POSITIVE,KEPLER
2.897432135,3.1793,1223.7,14.35,2170.0,5240.0,2.994,5970.0,FALSE_POSITIVE,KEPLER
8.70420525,2.9385,1074.9,2.86,748.0,74.13,0.863,5074.0,CONFIRMED,KEPLER
8.1280933,3.727,224.1,1.39,875.0,138.51,0.921,5831.0,CONFIRMED,KEPLER
2.83668931,3.031,166.1,1.19,1242.0,562.48,0.921,5831.0,CANDIDATE,KEPLER
0.974868896,1.6191,197.6,1.16,1612.0,1605.87,0.832,5487.0,CONFIRMED,KEPLER
4.89721006,1.812,274.4,1.48,904.0,157.93,0.847,5093.0,CONFIRMED,KEPLER
2.757794163,2.7644,39043.0,20.05,1231.0,542.43,0.891,5747.0,FALSE_POSITIVE,KEPLER
1.914158508,3.2917,7829.2,13.63,1646.0,1730.47,1.118,6289.0,FALSE_POSITIVE,KEPLER
3.98216698,2.396,381.3,3.32,1374.0,842.48,1.548,5570.0,FALSE_POSITIVE,KEPLER
0.643794198,1.5662,456.7,19.51,2011.0,3852.91,0.83,5958.0,FALSE_POSITIVE,KEPLER
16.08832318,5.731,597.8,3.42,875.0,138.64,1.33,6157.0,CONFIRMED,KEPLER
10.30067919,4.885,271.8,2.2,1015.0,251.55,1.33,6157.0,CONFIRMED,KEPLER
35.6757453,7.381,471.2,3.02,671.0,47.96,1.33,6157.0,CONFIRMED,KEPLER
1.00861677,0.91,22594.877363679487,102.6980328934731,1030.5941783236724,5632.315573947057,1.4066361103046052,5615.168999483278,CANDIDATE,KEPLER
161.78832712,5.31,87750.0,36.14,375.0,4.68,1.212,6018.0,FALSE_POSITIVE,KEPLER
16.56806842,4.2647,1331.4,2.54,548.0,21.27,0.716,4987.0,CONFIRMED,KEPLER
47.3329299,2.708,931.5,2.18,386.0,5.25,0.716,4987.0,CONFIRMED,KEPLER
0.856895349,1.3078,82.2,0.82,1881.0,2960.82,0.873,6021.0,FALSE_POSITIVE,KEPLER
40.8065333,13.135,313.9,3.71,772.0,83.75,2.097,6207.0,CONFIRMED,KEPLER
2.46697039,1.6345,308.7,1.56,1139.0,398.42,0.863,5074.0,CONFIRMED,KEPLER
2.624234833,1.3874,2607.0,5.11,1164.0,434.31,0.899,5340.0,CANDIDATE,KEPLER
6.61836309,3.6813,549.1,2.98,1066.0,304.65,1.294,5529.0,CONFIRMED,KEPLER
107.7214092,8.042,1396.2,4.75,421.0,7.39,1.294,5529.0,CONFIRMED,KEPLER
92.77779,6.64,359.0,1.92,410.0,6.7,1.019,5888.0,CANDIDATE,KEPLER
5.251916208,4.9095,10624.0,37.15,952.0,194.17,0.872,5542.0,FALSE_POSITIVE,KEPLER
9.673958488,3.2641,952.7,2.63,736.0,69.42,0.873,5192.0,CONFIRMED,KEPLER
100.3039228,8.702,5450.0,29.55,313.0,2.26,0.772,5055.0,FALSE_POSITIVE,KEPLER
200.61103346,7.13,26141.52980863932,103.27221103353568,1394.6525167285115,10871.768294441868,1.7197004149247777,5722.556644716668,FALSE_POSITIVE,KEPLER
0.986620248,3.9722,1345.8,43.98,2308.0,6719.67,1.385,6243.0,FALSE_POSITIVE,KEPLER
1.63484631,6.11,28236.17453979692,103.7681082755083,1631.1499046696588,17098.4,2.072832653731385,5789.040689296353,FALSE_POSITIVE,KEPLER
14.12847677,3.685,628.7,2.73,739.0,70.5,0.974,5779.0,CONFIRMED,KEPLER
48.6478543,5.464,641.8,4.14,489.0,13.57,0.974,5779.0,CONFIRMED,KEPLER
8.39842977,6.344,340.1,2.0,984.0,221.66,1.044,6309.0,CONFIRMED,KEPLER
8.63847391,5.4566,395.9,5.99,1419.0,958.35,3.046,5684.0,CONFIRMED,KEPLER
422.917678,31.274,1367.7,5.89,292.0,1.73,1.444,5796.0,CANDIDATE,KEPLER
140.10765,18.503,266.8,3.42,511.0,16.17,2.097,6207.0,CONFIRMED,KEPLER
3.4815917,1.8069,135.2,1.17,1156.0,421.61,1.022,5405.0,CONFIRMED,KEPLER
8.360616221,7.5385,28066.0,40.35,1263.0,601.6,2.445,5463.0,FALSE_POSITIVE,KEPLER
1.838514968,2.7391,2721.7,4.86,1426.0,974.1,0.94,5751.0,FALSE_POSITIVE,KEPLER
35.61760233,8.4559,4634.9,5.17,456.0,10.19,0.779,5123.0,CONFIRMED,KEPLER
1.09206833,1.8596,219.2,1.29,1611.0,1588.89,0.859,5639.0,FALSE_POSITIVE,KEPLER
10.12805158,3.517,477.4,1.95,767.0,81.77,0.82,5676.0,CONFIRMED,KEPLER
1.613001111,2.394,104.1,1.25,1680.0,1878.1,1.205,5580.0,FALSE_POSITIVE,KEPLER
3.770551475,3.8077,12440.0,12.05,1302.0,679.75,1.075,6322.0,CONFIRMED,KEPLER
1.343767797,1.9405,4702.6,18.66,2654.0,11675.38,2.312,6324.0,FALSE_POSITIVE,KEPLER
29.12436474,3.4209,6496.0,15.25,356.0,3.81,0.481,4457.0,FALSE_POSITIVE,KEPLER
31.82814583,2.917,4456.8,35.8,564.0,23.97,0.92,5908.0,FALSE_POSITIVE,KEPLER
3.629442796,5.63,426.6,3.28,1434.0,1001.35,1.217,6506.0,FALSE_POSITIVE,KEPLER
0.553261874,0.8875,1038.1,97.36,3689.0,43709.08,3.142,5679.0,FALSE_POSITIVE,KEPLER
5.72812616,2.0295,643.4,1.38,569.0,24.74,0.548,3968.0,CONFIRMED,KEPLER
3.75574267,2.2911,417.4,1.58,977.0,215.46,0.788,5311.0,CONFIRMED,KEPLER
7.44042933,2.991,547.3,2.74,883.0,144.12,0.877,5815.0,FALSE_POSITIVE,KEPLER
6.581477136,3.0896,2318.9,4.56,881.0,142.63,0.973,5188.0,CONFIRMED,KEPLER
24.669192732,7.03515,7382.3,77.76,1485.0,1150.61,9.327,5313.0,CONFIRMED,KEPLER
2.382652873,1.8888,705.4,2.74,1237.0,553.53,0.973,5188.0,CONFIRMED,KEPLER
24.66461416,2.8579,2398.8,5.34,567.0,24.53,0.973,5188.0,CONFIRMED,KEPLER
11.51517167,2.006,1357.4,2.9,657.0,43.96,0.798,5177.0,CONFIRMED,KEPLER
7.641567589,3.41018,2269.7,4.91,899.0,154.25,1.055,5356.0,CONFIRMED,KEPLER
30.6113932,3.576,3472.0,19.68,317.0,2.38,0.534,3900.0,FALSE_POSITIVE,KEPLER
7.40742502,3.675,442.0,2.01,938.0,183.15,0.961,5922.0,CONFIRMED,KEPLER
569.934135,4.1904,18904.0,38.98,296.0,1.81,2.057,5367.0,FALSE_POSITIVE,KEPLER
5.09246539,3.659,254.0,1.17,844.0,119.7,0.751,5037.0,FALSE_POSITIVE,KEPLER
110.61576622,5.0,22368.988148802506,102.58079504429348,923.9130288371978,3946.4769996451614,1.468173516333832,5663.471909354563,FALSE_POSITIVE,KEPLER
1.103971357,0.926,317.9,1.37,1471.0,1109.79,0.746,5409.0,FALSE_POSITIVE,KEPLER
10.916108342,3.6496,1479.0,3.93,758.0,78.19,0.932,5575.0,CONFIRMED,KEPLER
3.353732008,1.4598,1264.7,1.65,615.0,33.76,0.46,3789.0,CONFIRMED,KEPLER
